A1C,DFC,IPC,ITC,M1C,MFC,OFC,S1C,STC,V1C,VFC
23.7784025,22.2430725,23.0001575,18.96405,20.4890215,23.1436405,24.0311355,21.7972025,20.76879,21.057312,21.3842195
64.164637,66.698013,68.8227265,54.2182415,75.715781,64.4119485,73.311477,68.984311,71.9825795,66.453262,66.5109645
79.933302,88.0282135,82.219132,88.376034,66.0676695,78.3794615,89.28321,70.2915915,68.833188,72.1638115,81.8327455
7.188438,7.49161,7.231915,6.916314,6.716984,6.181636,6.1747425,6.8612325,6.127878,6.9401865,6.683666
5.638213,6.3253425,6.0915925,6.926346,4.650848,7.2959795,5.906314,6.046289,4.55995,5.5984145,5.158863
5.771934,3.811294,4.030895,5.49127,2.6068175,5.215243,3.760952,4.0946585,3.670454,2.0837035,2.777996
0.0582675,0.0906395,0.044744,0.06197,0.093429,0.0760235,0.073408,0.0690755,0.1077925,0.030206,0.09038
0.644462,0.809616,0.487764,0.822163,0.735251,0.8792865,0.6248115,0.802023,0.526948,0.811527,0.643204
0,0,0,0,0,0,0,0,0,0,0
1.785735,1.766918,1.8051365,1.4217615,1.6672505,1.733293,1.6195025,1.760817,1.1474585,1.7880165,1.99702
0.1530505,0.162869,0.192626,0.1091065,0.1837975,0.1848745,0.166012,0.164777,0.1326785,0.131413,0.146866
1.6206415,1.868939,1.777639,1.699217,2.2866845,2.181706,1.985534,2.1964375,1.916187,2.390751,2.015224
40.362414,42.0008825,45.858243,34.753266,35.115541,35.4475425,45.5638355,35.499163,36.721617,33.744394,40.4039965
0.0800505,0.185847,0.0956845,0.116501,0.250589,0.1066,0.128892,0.2680675,0.1411795,0.1532205,0.2412675
10.192363,11.01387,9.766056,10.804496,8.861444,10.745402,9.422572,10.060416,8.3228825,11.563401,10.096026
15.577889,15.7791275,14.565357,13.624394,15.219377,15.1320745,16.90199,15.238606,15.014288,15.351138,15.9815245
0.063397,0.051068,0.0559175,0.0733455,0.1032025,0.068581,0.050525,0.095675,0.055009,0,0.113069
1.2688335,0.9972115,1.215061,1.115226,1.2186995,1.1789725,1.1943725,1.1926615,1.0123965,1.213816,1.13575
7.791165,7.783041,8.293717,6.833244,7.2701055,6.975884,7.1805315,7.5590485,7.6027735,8.175495,7.285539
1.595144,1.7343545,1.634844,1.2604615,1.941391,1.6990595,1.696645,1.8701795,1.8776745,2.766299,1.852384
8.0288845,7.9018,6.8457955,7.0083915,8.282946,7.4674945,8.2627185,7.749217,7.6686595,8.5334885,7.7903985
40.22679,45.6209555,42.6940915,40.9593435,47.44025,40.837384,44.5061,42.0930475,48.3405715,49.0165855,46.012968
13.5647365,13.4917605,13.0659845,13.876153,13.4330355,13.1219625,15.11201,12.977543,15.1393805,14.3634765,13.6668355
34.7749675,29.822883,28.182309,18.0338455,46.4521865,32.6273935,30.3566585,46.8610215,30.619076,47.8464025,32.36702
0.1704155,0.0975305,0.0548045,0.0900205,0.232719,0.1881475,0.1473765,0.2013485,0.0844715,0.166343,0.112031
2.404642,2.3707105,2.5041285,2.5140435,3.3636215,2.7982435,2.502695,2.9273485,2.150105,3.884631,2.826916
2.8005585,2.6754325,2.8735185,3.0888905,3.4430895,2.847616,2.68388,3.5498395,3.373061,3.9714335,2.846921
0,0.044804,0.0349795,0.0195535,0.0724175,0.068907,0.0202105,0.0223405,0.029354,0.0382,0.028738
0.7924635,0.948339,0.8635415,0.90318,0.8232255,1.0848815,0.7475075,1.089946,0.8289435,1.02385,0.8323215
4.601407,2.859747,3.2260805,3.47027,7.148895,3.6029725,3.561228,4.9934855,3.704742,4.3058435,4.950561
18.462918,17.3347615,17.6642625,20.8307275,17.356553,18.060636,15.745553,17.5959715,17.703238,16.381537,18.320228
2.49521,2.9072065,2.06566,2.792228,4.8433465,3.1710745,2.642474,3.9329865,3.0327635,4.459896,3.7696135
9.3364345,9.3218455,9.9625355,9.3785495,10.53215,9.430622,9.013188,9.6348685,12.781768,11.6804825,9.878279
0.823065,1.414886,1.0600875,0.704852,1.20371,0.8268645,1.016453,1.2312485,1.2698385,1.577024,1.941462
85.0353495,71.6454615,74.9453645,76.9389905,54.3471495,64.763061,65.4776395,68.587115,65.733164,53.853963,65.2865855
1.4963885,0.823879,0.7678275,0.965618,1.1373545,1.0037945,0.84586,1.9129175,1.089711,2.0720345,0.844778
2.2513785,2.371266,2.4012425,2.233926,2.094068,2.10165,2.420252,2.012724,2.0840545,2.405661,2.3111995
4.2627475,4.1477775,3.1865645,3.330529,6.367569,3.5819225,3.679935,5.5352385,3.577011,5.326367,5.599547
2.9443455,3.231742,2.8063015,2.5870955,3.534848,3.7734935,3.6248055,3.2532735,3.00567,3.0262215,4.101426
0.2174155,0.3270755,0.1836775,0.175274,0.364338,0.1579375,0.1029565,0.3432705,0.2144905,0.3085995,0.304794
0.3296095,0.3154295,0.253397,0.2742365,0.48041,0.411531,0.3459495,0.3461035,0.239305,0.332326,0.4202335
11.6045695,12.973563,11.6351475,14.4014955,10.605943,11.953009,11.5116085,12.105443,13.216603,12.1081095,13.721355
31.335283,34.2809805,30.8154345,30.054329,31.0773045,36.313906,35.9929205,30.6904035,29.5489025,31.889452,34.031726
36.7740145,32.455028,46.209344,36.2302755,26.79809,28.330535,26.060873,34.252716,24.79862,30.8298735,29.4955445
0.101301,0.1817205,0.096176,0.1767915,0.354577,0.1857675,0.181387,0.2378825,0.2198595,0.325823,0.4150665
9.8864045,10.5900495,10.220675,10.2335385,8.4619625,11.1406865,10.891215,9.94476,8.7165095,10.604436,10.498193
10.756723,13.8681525,12.4989435,14.5180525,12.7321915,12.3381415,13.606808,12.035734,17.83428,13.328853,13.3050305
11.45901,10.496573,10.133751,11.5524865,10.984559,11.6716105,9.834756,10.961866,10.0134155,10.250819,11.1754915
3.5703285,3.454399,3.066839,5.1648905,8.717356,5.0786645,3.3263925,4.4205535,3.45632,6.114626,5.9582865
81.900608,84.7943935,92.1682775,74.059442,97.595911,79.716261,91.4049825,78.581462,101.197015,82.321621,85.031104
2.1990025,3.0513495,2.6483375,2.92259,3.4354645,3.3462755,2.338762,2.0702685,2.15513,1.4270775,2.5967335
6.3206305,6.521053,4.983887,5.121238,9.298349,6.4486515,6.5395815,6.748904,5.8401035,7.245809,7.4098805
1.68148,1.8018245,1.7363605,1.6735065,1.7381795,1.976758,1.5318805,1.933243,1.3577505,1.913762,1.434178
2.358178,2.73205,2.5199815,3.2322795,3.4653675,3.1394495,2.5204405,3.587001,3.7688185,4.534354,3.0265395
2.051806,2.3753405,2.06004,2.3144545,3.1926455,2.6309185,2.985613,2.9272035,2.1912265,3.0382435,2.96867
2.3800535,2.534263,2.524046,2.1074235,2.6891125,2.6171655,2.627927,2.5762725,1.692658,2.6971125,2.277854
4.609749,5.179324,6.876405,4.6288615,6.2376935,7.9129215,5.8533205,5.034101,3.5646485,3.4088385,5.890365
25.177265,28.342737,25.964742,29.399303,26.4086885,30.898908,28.7899485,26.3412535,31.4133485,32.5460075,29.043264
5.3676125,5.7228095,5.082567,5.029703,4.2064035,5.3851925,5.768365,5.0036565,4.2836975,5.9455065,4.6867445
9.8204835,10.4646595,12.677547,8.9646875,9.5486135,8.947604,10.642633,9.925863,11.5375795,10.3206755,10.3628125
6.288881,5.990177,6.197045,6.228043,6.3403855,6.6846145,5.787146,6.7003935,5.3364105,5.8302985,6.047337
9.2631535,9.7550745,9.5123015,8.5471745,9.611665,10.7558755,10.5445655,10.2212,9.6096865,10.017854,9.4756765
12.820248,13.286593,11.3193555,12.1417915,20.224699,14.749762,13.14392,16.090567,14.4127905,17.7605585,15.041816
16.0250785,18.109932,18.0523965,21.8126075,13.769231,15.0092565,14.183065,14.2316845,19.982739,13.932775,16.8134585
11.468924,15.304477,12.6543865,16.109513,12.324329,15.110649,12.12126,13.0278485,12.621043,10.045573,14.5205195
4.3902405,3.840977,3.995828,4.1462185,4.7143165,4.6099745,4.098842,4.37499,3.74514,4.266672,3.79836
2.337268,2.0247215,1.777586,1.8809465,2.863013,2.85394,2.0659395,2.331645,1.517533,2.4710755,1.975358
3.6641805,4.1354955,4.0956955,4.6089925,5.898842,4.4799855,3.6132945,5.2407735,5.1042415,6.028797,4.263666
3.1014115,0.999817,3.993942,3.7082715,2.104012,1.3350755,0.496712,1.8948525,2.8771175,0.900175,1.173806
17.4449705,17.6901935,16.2161995,21.6359715,16.7496915,16.9967735,15.6319735,17.7326275,20.5429695,17.692808,18.4346995
12.8995245,13.2013025,13.316154,12.559169,11.9296085,13.4058025,12.245913,12.1552025,10.781841,11.9131345,12.2551125
11.7702375,13.354046,8.412829,15.313268,23.88856,9.327205,11.344175,15.9999255,10.4711155,26.896074,20.783594
4.8348345,6.42161,5.117602,5.3161845,6.021578,6.8604645,5.3022355,6.4036805,7.591259,8.0589265,6.3321495
13.8366595,14.249456,14.1984005,14.2000905,13.3124755,12.782064,13.2801985,13.8269715,16.2158615,15.547917,13.9768165
11.176268,9.8732245,10.6847775,9.9574335,8.7243665,10.3063365,9.7038535,10.4850115,9.2879785,9.885105,9.188786
8.22918,8.120303,7.926886,6.434048,7.143156,7.8096495,8.0118305,8.2847455,6.4772005,6.5461035,7.2027995
0.0639895,0.090822,0.0905955,0.0711505,0.0991805,0.100879,0.0485015,0.0454555,0.052501,0.0616735,0.1047895
17.23767,18.611642,11.4321475,12.9176665,27.767687,20.5234185,18.308864,27.4018295,19.159162,27.7563965,20.9247435
10.4874305,20.8179235,20.315527,22.9411105,11.279746,21.370415,21.476617,9.5659725,18.071202,9.6058045,15.4854805
19.3571045,22.9034005,18.5827525,24.5312525,19.6429235,26.5271905,22.7731415,15.1654545,17.4638675,10.247088,20.103289
0.1914425,0.1784505,0.116489,0.114047,0.260993,0.2709295,0.2047635,0.162208,0.1662355,0.249573,0.161018
14.05388,15.7688075,14.765877,14.0942425,16.5347595,16.4694745,16.2621345,15.023629,18.047777,18.415765,16.735092
0.0329285,0.0209775,0.01431,0.01944,0.0869505,0.0385315,0.0327765,0.10651,0.0137345,0.014515,0.024579
0.8996245,0.9374915,0.740656,1.4360985,1.9841785,1.1870585,0.976385,1.401411,1.129605,1.9005355,1.6619635
2.845302,3.12904,2.8882995,2.5569555,3.171144,2.933034,2.981741,2.7541625,2.287852,3.061881,2.823202
1.2859055,1.356568,1.312957,1.1231365,2.077743,1.697678,1.372921,1.6996915,1.4026775,1.712588,1.8240835
0.2007055,0.4360415,0.2016895,0.2599525,0.2962455,0.65896,0.227495,0.461585,0.270372,0.408602,0.3121425
10.069727,12.6133795,10.3046495,10.2913675,10.063287,10.8353275,9.648169,9.360061,8.278915,9.410104,11.106985
0.031105,0.004994,0,0.031332,0.0251465,0.028744,0.027729,0.01114,0.0130465,0,0.0441865
19.477318,20.1717685,19.7809825,16.3190355,22.5406185,21.323339,25.0860825,20.419941,16.2109315,16.2002255,21.848867
0.5790845,0.9888595,1.3273995,0.687586,1.1738325,0.8178005,0.7478655,1.131137,0.520323,0.6970275,0.8203675
2.9209805,3.062648,2.9708415,3.1413765,3.1762715,3.4085395,2.876762,3.335066,2.2845295,3.516129,2.99734
11.312992,12.501794,10.493373,10.6882035,13.8976055,12.9117235,12.9662215,13.423457,12.6694405,15.926406,13.6426345
17.819216,15.396264,17.0819315,15.1765505,15.91529,14.9867755,16.4645675,16.503241,15.1406415,17.6679165,15.418377
4.2830735,4.9547705,4.396078,4.2584595,4.205943,5.4616705,4.9705115,4.562612,3.7296085,4.2634765,4.230837
7.4098385,5.32196,6.073236,5.6442655,7.4707305,5.499249,5.25972,7.206017,5.901608,5.7017275,5.8864945
42.894765,42.633222,42.094633,40.8070215,45.123662,37.3817395,41.580412,43.21473,44.898345,51.929533,42.58794
5.870296,5.1649455,5.363729,6.7602275,5.120257,5.373237,5.0794255,5.309773,5.550668,4.955417,5.3232105
0.796965,0.9675395,0.872486,1.1696195,0.793989,1.06478,0.766752,0.702251,0.7529575,0.7215815,0.869178
2.2407125,3.11905,1.333764,2.3608815,5.904591,1.680043,1.854893,5.216684,3.0963085,4.1871525,7.669682
34.386163,36.8079675,29.7717485,32.2161585,56.269093,36.331326,34.627421,48.772485,41.199012,48.189042,43.8547275
7.3819355,6.3781945,6.0190055,5.6940115,14.025552,8.335286,6.5937535,9.3916235,7.563197,8.1341885,7.6389885
7.1782555,8.506289,7.7854495,8.120157,7.0669635,7.65305,8.718233,6.839646,7.3557605,7.6592295,8.80284
4.423605,5.318811,4.623488,4.24557,5.807754,5.8251845,5.926249,5.500843,4.1888185,5.3239975,5.048517
5.7441515,7.143881,5.76704,5.583217,5.930258,6.6215605,7.1629095,5.722176,5.4555545,5.1144585,6.6578695
9.304127,10.3694625,9.1470345,9.420564,9.951993,10.4310905,12.2820345,12.0977035,10.7220745,14.683427,10.298096
1.8959295,2.1122235,1.780495,2.0224715,1.9025575,2.107613,1.941334,1.7273905,1.553369,2.259628,1.799113
2.2699145,2.8131605,1.9106555,2.611196,3.3134855,3.00852,2.8704495,3.4033765,2.7197045,3.7042445,2.9572175
9.7003305,10.7541985,10.815552,8.1419015,8.4019825,9.5756485,10.2919685,8.6543415,8.1342705,9.1971485,9.879879
2.999707,3.099608,2.686165,3.082643,3.79494,3.326587,2.9014195,3.6142615,3.314676,3.1638985,3.2535715
0.5917325,0.68368,0.551394,0.7614455,0.6934525,0.7856955,0.73884,0.622385,0.7004355,0.8185015,0.7363055
6.121237,7.1629905,6.0396435,6.035773,6.969503,7.2299675,7.286333,6.0393985,6.5276075,4.8194375,7.472362
0.7524385,0.614168,0.444897,0.553424,0.9625265,0.4524115,0.4706915,0.725266,0.638044,0.6974315,0.904453
8.165069,10.556865,7.674918,6.314521,6.611286,9.541957,9.222526,8.7000355,6.90046,4.143115,8.922877
0.208112,0.2452545,0.161609,0.2786975,0.268252,0.2446575,0.2963665,0.1500685,0.2032155,0.208898,0.2995065
0.86527,0.806158,0.7256055,0.814369,1.416981,1.0721535,1.000762,1.0408385,0.734492,1.8206375,0.9728135
3.2902665,2.730551,3.2116155,2.5325765,3.5086135,3.0739125,3.08846,3.65156,2.443977,2.669843,2.683665
1.0325125,1.0482955,1.049887,0.9035415,1.467774,1.19941,1.0867265,1.00959,1.081268,1.3635855,1.122759
6.509629,6.925122,6.565928,7.405125,7.841731,6.1761695,6.1673785,6.9783955,8.6452005,8.0548605,6.7907505
18.0656355,18.6033045,18.9972085,19.2954535,18.169642,17.4759615,16.860451,17.397842,18.832832,16.2968595,19.192163
0.040902,0.0185735,0.0063245,0,0.0413975,0.011801,0.039981,0.06414,0.026123,0.0284795,0.0216135
42.8032875,38.2351015,43.0638165,33.6988375,39.657664,32.213501,38.9385015,42.080444,43.0957635,44.3996415,38.140596
26.082231,27.3647555,25.9950905,24.022139,22.362446,26.3945735,27.7683025,23.6466975,22.978386,22.497172,26.5356745
1.302875,1.674375,1.287756,1.3617235,2.161092,2.1072605,1.69992,1.871258,1.5867275,2.454553,2.405625
9.722265,9.7706535,9.8862855,9.2542625,9.1486015,9.5327495,9.9521465,8.9757035,8.0726505,8.879236,9.2181645
1.903256,1.7702925,1.9160285,1.9932895,2.143543,1.900834,1.758986,2.0408865,1.9439595,2.6358365,1.9291135
2.971505,2.9831635,3.1005555,2.0915245,2.911254,2.7034905,3.476089,2.974747,2.705987,2.3921355,2.715072
33.939592,33.675907,34.7711895,32.637206,28.5839265,32.470412,34.276661,33.493403,29.2139045,28.164266,32.7261545
0.8509815,0.9712825,0.6115895,0.8102715,1.4738795,1.105269,1.0275365,1.6142925,0.9669905,1.1973485,0.99825
0.945213,1.235288,1.1147355,1.399702,2.4060985,1.7940345,1.587069,1.2087335,1.35163,1.7234875,1.3363235
13.577349,15.3210845,13.3511,13.052865,13.722421,12.8274315,14.544868,13.885635,16.0345895,16.1102085,14.218151
50.290018,49.9438665,53.9028655,43.8891855,40.452043,44.4711375,50.4583575,42.3164045,41.857792,43.854477,43.7156255
0.0283695,0.026294,0.010089,0.0217465,0.0339115,0.04754,0.0546,0.036953,0.011275,0.036345,0.0343385
2.530682,2.847057,2.489918,2.777997,4.514257,3.690884,3.1713325,3.3927205,3.0302485,3.7137135,3.0949585
0,0,0,0,0,0,0,0,0,0,0
146.367833,156.5648975,173.733149,160.535927,117.1335115,146.144849,142.8386615,121.392638,165.856544,146.538586,150.8843185
46.5381165,42.9610445,45.940663,43.5468325,34.7730515,35.843195,36.7237235,38.2834395,42.145242,38.8602565,39.004021
0,0.016096,0,0,0.0073515,0,0.0097525,0,0,0,0
1.8731905,1.685273,1.8590915,1.5337045,2.8076435,2.250377,1.884644,2.1013965,1.1529585,1.848009,1.700059
0.050547,0.068442,0.0454315,0.0218225,0.0993155,0.086941,0.0553705,0.087985,0.060376,0.0358015,0.05808
0,0,0,0,0.0070625,0.013491,0,0,0,0,0
0,0,0.0072605,0,0,0,0.0047085,0.010493,0,0,0
12.4654695,13.329116,12.3178135,12.0901995,13.2639035,13.093142,13.6937455,13.478087,12.6836775,14.541119,13.967418
20.5988395,19.750385,22.910229,20.992702,15.560243,19.3272305,20.711504,17.768644,18.739403,17.2104035,18.3292105
12.214192,13.081173,14.2469355,16.0127945,12.647421,12.411204,10.838001,13.0943095,13.941853,11.7313995,13.232779
1.5780255,1.1825265,1.151461,1.354937,1.3614485,1.131449,1.080098,1.433273,1.2797225,1.2039815,1.1178295
8.741203,9.510096,6.871233,8.7867765,18.4159335,9.097397,9.0477435,12.1045835,10.9777835,12.431354,10.0230845
0.713304,0.680447,0.748341,0.7240285,0.687731,0.565437,0.6813635,0.678461,0.9336635,0.721111,0.6609605
5.7476825,6.361096,5.841636,5.7118905,5.850982,6.9012575,6.1553895,5.698098,5.6207105,6.5598745,5.990187
43.943385,48.9845765,48.764608,44.263975,35.6489745,47.323555,53.6853865,37.5654945,41.0514855,31.2132035,44.963161
46.7094745,54.4133115,58.458826,43.8713375,55.7590095,54.1041365,47.597583,45.3634975,32.8323245,31.137449,48.971972
0.4726165,1.115215,0.381513,0.72613,1.30344,1.772446,1.2998635,1.1623145,0.9781785,1.0559995,1.3139145
3.7035945,2.9818565,2.799297,2.5550885,4.76926,3.7896655,2.9432435,4.2685165,2.462879,3.0341545,3.500182
5.764703,5.581494,6.103206,5.0984765,5.3373515,5.501357,5.272722,5.191364,4.683641,4.0005715,5.2304635
0.165656,0.416002,0.2077005,0.332816,0.1701975,0.170085,0.2299805,0.1529765,0.11679,0.1615575,0.200687
4.3842255,4.683698,4.605045,4.501236,4.3533535,4.850864,4.9569405,4.4485475,4.9444485,4.980202,4.750754
60.1497375,56.710031,60.137888,47.3200035,89.852199,88.6282675,72.3677185,65.644014,43.1209855,60.217063,77.4492055
5.41631,5.3860665,5.8433045,5.2902145,4.85005,5.6034645,5.3410665,4.74376,4.5531495,4.2920525,6.165748
0.5732175,1.0117835,0.532665,0.5719085,0.9399025,1.0420615,0.656441,0.711529,0.473804,0.959014,0.6354645
1.055201,0.3812245,0.646419,0.783883,0.389855,0.280805,0.1944145,0.6179485,0.8537055,0.8913745,0.288145
4.112338,4.7102505,3.95765,5.194027,5.3822195,5.81895,4.459854,5.059579,4.855173,5.748935,4.889583
0.5916375,0.9385755,0.3842895,0.6551755,1.354115,0.6435065,0.4938235,0.803298,0.5140995,1.708317,1.376896
0.038141,0.0436045,0.0133505,0.033649,0.0219275,0.0601655,0.045679,0.021135,0.042492,0.0060115,0.056948
0.5634745,0.86419,0.6001255,0.8121135,0.7360855,0.757769,0.5134565,0.7993505,0.472241,0.6100685,0.711009
101.987357,75.1188035,107.837825,100.305383,65.821177,63.8069105,69.6223905,79.8470965,77.9349705,54.113468,72.4731535
2.6509395,4.6376245,3.131227,4.747419,2.0162425,3.599069,5.3849295,2.2374655,4.201046,6.52944,2.807397
20.8925735,16.753049,13.116747,12.2438115,29.320367,16.833562,15.133787,33.474847,18.896149,21.808592,16.0521645
0.3574025,0.5888315,0.390569,0.2848765,0.562392,1.000578,0.753465,0.502105,0.313742,0.4061095,0.457701
15.6322,14.5917885,16.5670105,14.4888975,12.2524685,14.9154625,14.64459,14.27147,13.3251615,14.244939,13.281297
68.904462,69.3330925,62.6476535,70.954644,55.898106,57.766013,54.155534,62.2292625,76.5334095,73.8174475,64.334391
6.115901,6.635749,5.4025515,6.8121635,12.9195675,6.38537,5.832357,7.248052,6.304298,7.477776,8.7891435
0,0,0,0.040299,0,0.0325935,0,0.0273785,0,0,0
2.518369,2.768646,2.828074,3.536707,2.3717925,2.9633715,2.6541475,2.514226,2.897025,2.53385,2.9584885
1.4441235,1.7423065,1.4020295,1.4545265,2.0359875,1.9384685,2.0279345,2.124825,1.915665,1.8640855,1.69427
1.3515625,1.2741145,1.473504,1.2268595,1.69037,1.6839105,1.2268195,1.5685375,1.1921615,1.2678065,1.389766
0.193108,0.155029,0.0828,0.16317,0.2974845,0.145563,0.171795,0.1673995,0.1440925,0.1072445,0.18973
0.814207,0.7810425,0.7703705,0.726143,0.8318185,0.806915,0.6640725,0.8233825,0.614892,0.6918555,0.758113
15.2932195,13.700155,13.246535,9.0207575,20.807529,18.8443625,16.3301845,17.922274,11.540925,11.320191,16.2061015
1.809744,2.475197,1.5734785,1.4344045,3.355315,1.844622,2.1217295,3.470845,2.0518045,2.772509,2.9997495
0.029871,0,0,0,0.030529,0.0231545,0.0406725,0.0232675,0,0.027166,0.020597
0.1711895,0.141984,0.1150655,0.1675705,0.187759,0.279444,0.2432095,0.2138645,0.294989,0.2832245,0.2466005
15.9783685,16.05107,17.328679,13.4756565,12.5848305,14.9444035,16.744394,13.985379,12.4854,13.0993385,13.0076285
3.5511365,3.392145,3.094982,3.873684,2.9159515,3.708791,3.3361305,3.236937,2.552262,2.3899705,2.7977985
5.158048,6.3096815,5.5302305,7.3234085,6.294457,6.827928,5.7298645,6.2159075,6.780849,7.389809,6.488035
2.5246515,2.707863,2.4927755,2.3351915,2.786402,2.821957,2.231017,2.4841735,1.7616895,2.377756,2.3090405
0.1442405,0.130109,0.08684,0.1246045,0.1962415,0.122615,0.152078,0.1959085,0.108512,0.1223175,0.229967
0,0,0,0,0,0,0.0078865,0,0,0.008731,0.0066205
63.6264105,65.2280205,60.664191,59.12998,72.5049015,66.2569955,68.7117655,64.9247285,61.4351705,63.143633,70.8287455
22.441484,23.748464,22.691883,20.366817,22.5782545,21.6729475,24.2934125,21.6360945,23.5561765,22.659791,24.3767855
5.619366,6.2726845,5.8234375,5.3530845,6.575296,5.5331535,5.7394,5.7300825,5.066342,4.3382055,5.977266
0.4077615,0.3601395,0.5356015,0.424101,0.406719,0.586923,0.556241,0.4212955,0.364658,0.555713,0.4126225
1.1593455,0.9483,0.8991245,1.0203615,1.2471775,1.022583,0.982097,1.2640785,1.1437055,1.4916505,1.0121035
31.734571,35.5228165,31.452155,32.035193,30.439864,33.1065685,34.431744,32.185021,33.271993,32.829567,36.8535955
3.0001575,2.6569955,2.5445405,3.001951,2.8266635,2.7812685,2.8376915,3.104995,2.9560205,2.941474,2.791839
9.7520785,9.5412695,8.9478345,9.105774,8.979695,8.739227,10.824223,9.5058445,8.7473165,8.7825065,10.2109265
16.5372705,12.829542,14.168595,14.8171995,9.579356,11.3054115,11.739741,13.8706435,13.109188,14.805275,11.4888575
